iter	Passed	Remaining
184	1546	6811
185	1551	6788
186	1556	6765
187	1561	6746
188	1567	6726
189	1572	6703
190	1578	6685
191	1584	6666
192	1588	6643
193	1594	6625
194	1599	6604
195	1604	6581
196	1610	6563
197	1615	6543
198	1620	6521
199	1625	6501
200	1631	6485
201	1636	6463
202	1641	6446
203	1647	6427
204	1651	6406
205	1656	6386
206	1663	6373
207	1668	6352
208	1674	6336
209	1679	6319
210	1684	6299
211	1690	6283
212	1695	6265
213	1700	6245
214	1705	6228
215	1711	6211
216	1715	6191
217	1721	6174
218	1727	6161
219	1732	6142
220	1737	6126
221	1743	6108
222	1747	6090
223	1754	6077
224	1759	6060
225	1764	6042
226	1769	6025
227	1775	6012
228	1780	5994
229	1786	5980
230	1792	5965
231	1796	5947
232	1802	5934
233	1807	5918
234	1812	5900
235	1818	5886
236	1824	5872
237	1828	5855
238	1834	5842
239	1839	5826
240	1844	5809
241	1849	5794
242	1855	5779
243	1860	5763
244	1865	5748
245	1872	5738
246	1877	5723
247	1883	5710
248	1888	5696
249	1893	5680
250	1899	5667
251	1904	5653
252	1909	5637
253	1915	5625
254	1920	5612
255	1925	5596
256	1931	5584
257	1936	5569
258	1941	5554
259	1947	5542
260	1952	5528
261	1957	5513
262	1964	5503
263	1969	5490
264	1974	5475
265	1980	5463
266	1985	5451
267	1990	5436
268	1996	5424
269	2001	5412
270	2006	5397
271	2012	5385
272	2017	5373
273	2022	5358
274	2027	5346
275	2032	5332
276	2037	5318
277	2042	5305
278	2048	5294
279	2053	5280
280	2058	5266
281	2065	5259
282	2070	5245
283	2076	5236
284	2082	5224
285	2087	5210
286	2093	5201
287	2098	5189
288	2103	5175
289	2110	5167
290	2115	5154
291	2120	5141
292	2128	5135
293	2133	5122
294	2138	5109
295	2144	5101
296	2149	5088
297	2154	5076
298	2161	5067
299	2166	5055
300	2172	5045
301	2178	5034
302	2183	5023
303	2189	5013
304	2195	5001
305	2199	4989
306	2206	4980
307	2211	4968
308	2216	4956
309	2222	4947
310	2227	4935
311	2232	4922
312	2239	4914
313	2243	4902
314	2248	4889
315	2255	4881
316	2260	4869
317	2265	4857
318	2272	4850
319	2277	4838
320	2281	4826
321	2289	4819
322	2294	4808
323	2298	4796
324	2306	4790
325	2311	4778
326	2316	4767
327	2322	4757
328	2327	4746
329	2332	4734
330	2338	4726
331	2343	4714
332	2348	4703
333	2354	4695
334	2359	4684
335	2365	4674
336	2370	4663
337	2375	4652
338	2380	4641
339	2386	4632
340	2391	4621
341	2397	4612
342	2403	4603
343	2408	4592
344	2413	4582
345	2419	4572
346	2423	4561
347	2429	4552
348	2435	4543
349	2440	4532
350	2447	4524
351	2452	4514
352	2457	4503
353	2463	4496
354	2468	4485
355	2473	4474
356	2480	4467
357	2485	4456
358	2490	4446
359	2497	4440
360	2503	4430
361	2508	4420
362	2515	4413
363	2520	4403
364	2525	4393
365	2531	4385
366	2536	4374
367	2541	4365
368	2548	4357
369	2552	4346
370	2558	4337
371	2563	4327
372	2568	4316
373	2573	4307
374	2579	4298
375	2584	4288
376	2589	4279
377	2596	4272
378	2601	4262
379	2607	4255
380	2613	4245
381	2617	4235
382	2624	4227
383	2629	4217
384	2633	4207
385	2640	4199
386	2645	4190
387	2650	4179
388	2656	4172
389	2661	4162
390	2666	4152
391	2672	4144
392	2677	4135
393	2682	4125
394	2689	4118
395	2694	4109
396	2698	4099
397	2705	4092
398	2710	4083
399	2715	4073
400	2723	4068
401	2728	4058
402	2732	4048
403	2740	4042
404	2745	4033
405	2750	4024
406	2756	4016
407	2761	4006
408	2766	3997
409	2772	3989
410	2777	3980
411	2782	3970
412	2788	3963
413	2793	3954
414	2798	3945
415	2804	3937
416	2809	3928
417	2815	3919
418	2821	3911
419	2825	3902
420	2831	3894
421	2837	3886
422	2842	3876
423	2847	3868
424	2852	3859
425	2857	3850
426	2862	3841
427	2868	3833
428	2873	3824
429	2878	3815
430	2885	3808
431	2889	3799
432	2896	3792
433	2901	3783
434	2906	3774
435	2911	3766
436	2917	3759
437	2922	3750
438	2928	3742
439	2934	3734
440	2938	3725
441	2944	3717
442	2949	3708
443	2954	3699
444	2959	3691
445	2965	3683
446	2969	3674
447	2974	3665
448	2981	3658
449	2986	3649
450	2991	3642
451	2997	3633
452	3001	3624
453	3006	3615
454	3013	3609
455	3017	3600
456	3023	3592
457	3029	3585
458	3034	3576
459	3040	3569
460	3045	3560
461	3050	3552
462	3055	3543
463	3060	3535
464	3065	3526
465	3071	3520
466	3077	3512
467	3082	3504
468	3090	3498
469	3094	3489
470	3099	3481
471	3106	3474
472	3111	3466
473	3116	3458
474	3124	3452
475	3129	3444
476	3133	3436
477	3140	3429
478	3145	3421
479	3150	3412
480	3157	3406
481	3161	3398
482	3166	3389
483	3173	3383
484	3178	3374
485	3183	3366
486	3189	3359
487	3193	3350
488	3198	3342
489	3204	3335
490	3209	3326
491	3214	3318
492	3221	3312
493	3226	3304
494	3231	3297
495	3237	3289
496	3242	3281
497	3248	3274
498	3253	3266
499	3258	3258
500	3263	3250
501	3269	3243
502	3273	3234
503	3279	3227
504	3284	3219
505	3289	3211
506	3293	3202
507	3300	3196
508	3304	3188
509	3309	3180
510	3317	3174
511	3321	3166
512	3327	3159
513	3333	3151
514	3338	3143
515	3344	3136
516	3349	3129
517	3354	3121
518	3360	3114
519	3365	3106
520	3370	3098
521	3376	3091
522	3381	3084
523	3386	3075
524	3391	3068
525	3396	3060
526	3401	3052
527	3406	3045
528	3413	3039
529	3418	3031
530	3424	3024
531	3430	3017
532	3434	3009
533	3440	3002
534	3445	2994
535	3450	2987
536	3456	2979
537	3461	2972
538	3466	2965
539	3472	2958
540	3477	2950
541	3482	2942
542	3487	2935
543	3492	2927
544	3497	2920
545	3504	2913
546	3510	2906
547	3515	2899
548	3520	2892
549	3526	2885
550	3531	2877
551	3537	2870
552	3542	2863
553	3547	2855
554	3553	2848
555	3558	2841
556	3563	2834
557	3569	2827
558	3574	2819
559	3579	2812
560	3585	2805
561	3590	2798
562	3594	2790
563	3600	2783
564	3606	2776
565	3611	2769
566	3617	2762
567	3623	2755
568	3627	2748
569	3633	2741
570	3639	2734
571	3644	2726
572	3650	2720
573	3655	2713
574	3660	2705
575	3667	2699
576	3672	2692
577	3676	2684
578	3683	2678
579	3688	2670
580	3692	2663
581	3699	2656
582	3704	2649
583	3709	2642
584	3716	2636
585	3720	2628
586	3725	2621
587	3732	2615
588	3737	2608
589	3742	2600
590	3750	2595
591	3754	2587
592	3759	2580
593	3766	2574
594	3771	2567
595	3776	2559
596	3782	2553
597	3787	2546
598	3792	2538
599	3799	2532
600	3804	2525
601	3810	2518
602	3815	2511
603	3819	2504
604	3825	2497
605	3831	2491
606	3836	2484
607	3842	2477
608	3848	2470
609	3853	2463
610	3859	2457
611	3864	2450
612	3869	2442
613	3875	2436
614	3880	2429
615	3885	2422
616	3894	2417
617	3899	2410
618	3903	2402
619	3910	2396
620	3915	2389
621	3920	2382
622	3927	2376
623	3932	2369
624	3937	2362
625	3944	2356
626	3949	2349
627	3955	2343
628	3961	2336
629	3966	2329
630	3972	2323
631	3978	2316
632	3982	2309
633	3989	2302
634	3994	2295
635	3999	2288
636	4005	2282
637	4010	2275
638	4015	2268
639	4022	2262
640	4027	2255
641	4032	2248
642	4039	2243
643	4045	2236
644	4049	2229
645	4056	2223
646	4061	2215
647	4066	2209
648	4072	2202
649	4077	2195
650	4083	2189
651	4088	2182
652	4093	2175
653	4099	2168
654	4104	2162
655	4109	2155
656	4114	2148
657	4120	2141
658	4125	2134
659	4131	2128
660	4137	2121
661	4142	2114
662	4147	2108
663	4153	2101
664	4158	2094
665	4163	2088
666	4169	2081
667	4174	2074
668	4179	2068
669	4185	2061
670	4190	2054
671	4195	2048
672	4201	2041
673	4205	2034
674	4211	2027
675	4216	2021
676	4221	2014
677	4228	2008
678	4233	2001
679	4238	1994
680	4243	1988
681	4249	1981
682	4254	1974
683	4260	1968
684	4265	1961
685	4270	1954
686	4276	1948
687	4281	1941
688	4286	1934
689	4291	1928
690	4296	1921
691	4301	1914
692	4306	1907
693	4313	1901
694	4317	1894
695	4322	1888
696	4329	1882
697	4334	1875
698	4339	1868
699	4345	1862
700	4350	1855
701	4356	1849
702	4362	1842
703	4366	1836
704	4372	1829
705	4377	1823
706	4382	1816
707	4388	1809
708	4393	1803
709	4398	1796
710	4403	1789
711	4409	1783
712	4414	1776
713	4419	1770
714	4425	1764
715	4430	1757
716	4436	1751
717	4442	1744
718	4446	1737
719	4451	1731
720	4458	1725
721	4463	1718
722	4468	1712
723	4474	1705
724	4479	1699
725	4484	1692
726	4490	1686
727	4495	1679
728	4500	1672
729	4506	1666
730	4510	1659
731	4515	1653
732	4522	1647
733	4526	1640
734	4532	1634
735	4537	1627
736	4542	1621
737	4547	1614
738	4554	1608
739	4559	1601
740	4565	1595
741	4570	1589
742	4575	1582
743	4581	1576
744	4586	1569
745	4591	1563
746	4597	1557
747	4602	1550
748	4607	1543
749	4612	1537
750	4618	1531
751	4623	1524
752	4628	1518
753	4633	1511
754	4638	1505
755	4643	1498
756	4650	1492
757	4655	1486
758	4660	1479
759	4666	1473
760	4670	1466
761	4678	1461
762	4683	1454
763	4687	1448
764	4694	1441
765	4699	1435
766	4703	1428
767	4709	1422
768	4714	1416
769	4719	1409
770	4725	1403
771	4730	1397
772	4735	1390
773	4741	1384
774	4746	1378
775	4751	1371
776	4757	1365
777	4763	1359
778	4768	1352
779	4774	1346
780	4779	1340
781	4784	1333
782	4789	1327
783	4795	1321
784	4799	1314
785	4805	1308
786	4810	1302
787	4815	1295
788	4820	1289
789	4826	1283
790	4831	1276
791	4836	1270
792	4842	1264
793	4847	1257
794	4852	1251
795	4859	1245
796	4864	1238
797	4869	1232
798	4875	1226
799	4880	1220
800	4885	1213
801	4890	1207
802	4895	1201
803	4900	1194
804	4907	1188
805	4911	1182
806	4917	1176
807	4922	1169
808	4927	1163
809	4932	1157
810	4938	1150
811	4943	1144
812	4948	1138
813	4955	1132
814	4960	1125
815	4966	1119
816	4971	1113
817	4976	1107
818	4982	1101
819	4987	1094
820	4992	1088
821	4998	1082
822	5003	1076
823	5008	1069
824	5015	1063
825	5020	1057
826	5025	1051
827	5031	1045
828	5036	1038
829	5041	1032
830	5047	1026
831	5052	1020
832	5057	1013
833	5064	1007
834	5069	1001
835	5074	995
836	5081	989
837	5086	983
838	5091	976
839	5098	971
840	5103	964
841	5107	958
842	5114	952
843	5119	946
844	5124	939
845	5130	933
846	5135	927
847	5140	921
848	5147	915
849	5152	909
850	5156	902
851	5164	897
852	5169	890
853	5174	884
854	5181	878
855	5185	872
856	5191	866
857	5197	860
858	5201	853
859	5207	847
860	5212	841
861	5217	835
862	5222	829
863	5227	822
864	5232	816
865	5237	810
866	5244	804
867	5248	798
868	5254	792
869	5260	786
870	5264	779
871	5270	773
872	5276	767
873	5281	761
874	5286	755
875	5292	749
876	5296	742
877	5302	736
878	5309	730
879	5314	724
880	5318	718
881	5325	712
882	5330	706
883	5335	700
884	5342	694
885	5347	688
886	5352	681
887	5360	676
888	5365	669
889	5370	663
890	5375	657
891	5380	651
892	5385	645
893	5391	639
894	5395	633
895	5400	626
896	5407	620
897	5412	614
898	5417	608
899	5423	602
900	5428	596
901	5433	590
902	5440	584
903	5444	578
904	5450	572
905	5456	566
906	5461	559
907	5466	553
908	5471	547
909	5476	541
910	5481	535
911	5487	529
912	5492	523
913	5497	517
914	5503	511
915	5508	505
916	5513	499
917	5519	493
918	5524	486
919	5529	480
920	5535	474
921	5540	468
922	5546	462
923	5552	456
924	5557	450
925	5562	444
926	5567	438
927	5572	432
928	5577	426
929	5583	420
930	5588	414
931	5593	408
932	5599	402
933	5604	396
934	5609	389
935	5615	383
936	5620	377
937	5626	371
938	5631	365
939	5636	359
940	5641	353
941	5648	347
942	5653	341
943	5659	335
944	5664	329
945	5669	323
946	5675	317
947	5680	311
948	5685	305
949	5690	299
950	5696	293
951	5701	287
952	5706	281
953	5711	275
954	5716	269
955	5721	263
956	5727	257
957	5732	251
958	5737	245
959	5744	239
960	5749	233
961	5755	227
962	5760	221
963	5765	215
964	5771	209
965	5776	203
966	5781	197
967	5786	191
968	5792	185
969	5796	179
970	5801	173
971	5807	167
972	5812	161
973	5817	155
974	5823	149
975	5827	143
976	5832	137
977	5839	131
978	5844	125
979	5850	119
980	5855	113
981	5860	107
982	5866	101
983	5871	95
984	5876	89
985	5881	83
986	5887	77
987	5892	71
988	5898	65
989	5903	59
990	5907	53
991	5913	47
992	5918	41
993	5923	35
994	5929	29
995	5935	23
996	5940	17
997	5945	11
998	5951	5
999	5956	0
